<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
IBE.MC,D,20070622,000000,10.74,10.80,10.53,10.64,72677000,0
IBE.MC,D,20070625,000000,10.53,10.76,10.47,10.71,42242600,0
IBE.MC,D,20070626,000000,10.60,10.60,10.30,10.30,101475600,0
IBE.MC,D,20070627,000000,10.08,10.24,10.03,10.20,89003700,0
IBE.MC,D,20070628,000000,10.27,10.32,10.14,10.23,102787200,0
IBE.MC,D,20070629,000000,10.23,10.38,10.13,10.38,65935100,0
IBE.MC,D,20070702,000000,10.21,10.21,9.92,10.11,46354200,0
IBE.MC,D,20070703,000000,10.23,10.27,10.18,10.24,51091700,0
IBE.MC,D,20070704,000000,10.25,10.31,10.18,10.24,55242600,0
IBE.MC,D,20070705,000000,10.20,10.23,9.99,10.00,71165600,0
IBE.MC,D,20070706,000000,9.99,10.19,9.93,10.19,34822600,0
IBE.MC,D,20070709,000000,10.23,10.29,10.05,10.05,33935000,0
IBE.MC,D,20070710,000000,10.02,10.10,9.96,10.00,38721200,0
IBE.MC,D,20070711,000000,9.93,9.94,9.76,9.83,52818900,0
IBE.MC,D,20070712,000000,9.84,10.04,9.79,10.04,39366400,0
IBE.MC,D,20070713,000000,10.15,10.22,10.06,10.12,29220700,0
IBE.MC,D,20070716,000000,10.18,10.26,10.10,10.22,25639700,0
IBE.MC,D,20070717,000000,10.23,10.39,10.19,10.36,61195400,0
IBE.MC,D,20070718,000000,10.32,10.44,10.26,10.31,27747600,0
IBE.MC,D,20070719,000000,10.37,10.66,10.37,10.48,83583800,0
IBE.MC,D,20070720,000000,10.56,10.64,10.31,10.36,65726400,0
IBE.MC,D,20070723,000000,10.36,10.52,10.31,10.48,19427800,0
IBE.MC,D,20070724,000000,10.46,10.58,10.33,10.37,27334200,0
IBE.MC,D,20070725,000000,10.41,10.61,10.28,10.50,37422300,0
IBE.MC,D,20070726,000000,10.59,10.66,10.18,10.20,41727800,0
IBE.MC,D,20070727,000000,10.03,10.25,9.98,10.15,55125900,0
IBE.MC,D,20070730,000000,10.15,10.23,10.01,10.06,29505400,0
IBE.MC,D,20070731,000000,10.12,10.31,10.09,10.31,32618400,0
IBE.MC,D,20070801,000000,10.07,10.23,10.04,10.09,30018900,0
IBE.MC,D,20070802,000000,10.11,10.22,10.09,10.14,28408500,0
IBE.MC,D,20070803,000000,10.14,10.19,10.01,10.01,41028800,0
IBE.MC,D,20070806,000000,9.98,10.06,9.88,9.93,22273300,0
IBE.MC,D,20070807,000000,10.01,10.09,9.96,10.08,14698600,0
IBE.MC,D,20070808,000000,10.11,10.61,10.07,10.51,56889200,0
IBE.MC,D,20070809,000000,10.52,10.60,10.27,10.30,26385200,0
IBE.MC,D,20070810,000000,10.10,10.29,10.02,10.07,25612900,0
IBE.MC,D,20070813,000000,10.10,10.30,10.10,10.24,16727100,0
IBE.MC,D,20070814,000000,10.13,10.29,10.11,10.14,19731600,0
IBE.MC,D,20070815,000000,10.02,10.16,10.00,10.11,14666200,0
IBE.MC,D,20070816,000000,9.91,10.03,9.73,9.74,47316400,0
IBE.MC,D,20070817,000000,9.63,9.93,9.50,9.76,44515600,0
IBE.MC,D,20070820,000000,9.75,9.88,9.71,9.82,17083900,0
IBE.MC,D,20070821,000000,9.82,9.87,9.60,9.81,22671500,0
IBE.MC,D,20070822,000000,9.86,9.95,9.85,9.88,20846200,0
IBE.MC,D,20070823,000000,9.98,9.98,9.85,9.90,19247100,0
IBE.MC,D,20070824,000000,9.81,10.00,9.81,9.98,14568800,0
IBE.MC,D,20070827,000000,10.01,10.02,9.89,9.93,10584600,0
IBE.MC,D,20070828,000000,9.88,9.92,9.81,9.83,30202600,0
IBE.MC,D,20070829,000000,9.75,9.93,9.73,9.86,20920100,0
IBE.MC,D,20070830,000000,9.93,10.09,9.83,10.05,32307600,0
IBE.MC,D,20070831,000000,10.14,10.28,10.07,10.18,39095400,0
IBE.MC,D,20070903,000000,10.22,10.24,10.10,10.19,10939300,0
IBE.MC,D,20070904,000000,10.11,10.22,10.03,10.18,14092700,0
IBE.MC,D,20070905,000000,10.18,10.18,9.85,9.89,24650100,0
IBE.MC,D,20070906,000000,9.91,9.96,9.67,9.83,25072300,0
IBE.MC,D,20070907,000000,9.77,9.84,9.50,9.59,30743100,0
IBE.MC,D,20070910,000000,9.60,9.71,9.48,9.52,61735400,0
IBE.MC,D,20070911,000000,9.59,9.67,9.53,9.62,23947100,0
IBE.MC,D,20070912,000000,9.56,9.61,9.46,9.55,33443600,0
IBE.MC,D,20070913,000000,9.51,9.59,9.36,9.55,48104300,0
IBE.MC,D,20070914,000000,9.52,9.55,9.39,9.45,23381400,0
IBE.MC,D,20070917,000000,9.41,9.60,9.34,9.46,52457000,0
IBE.MC,D,20070918,000000,9.31,9.74,9.31,9.72,32098700,0
IBE.MC,D,20070919,000000,9.93,10.00,9.82,9.97,37349300,0
IBE.MC,D,20070920,000000,9.93,10.05,9.81,10.01,31715000,0
IBE.MC,D,20070921,000000,10.03,10.14,9.98,10.08,65151100,0
IBE.MC,D,20070924,000000,10.15,10.23,10.10,10.19,52095900,0
IBE.MC,D,20070925,000000,10.19,10.24,10.03,10.06,32930000,0
IBE.MC,D,20070926,000000,10.15,10.33,10.11,10.29,22430600,0
IBE.MC,D,20070927,000000,10.38,10.46,10.31,10.33,29251700,0
IBE.MC,D,20070928,000000,10.35,10.37,10.20,10.30,20999300,0
IBE.MC,D,20071001,000000,10.30,10.38,10.22,10.34,26817300,0
IBE.MC,D,20071002,000000,10.37,10.39,10.31,10.39,22732200,0
IBE.MC,D,20071003,000000,10.36,10.43,10.27,10.38,24193800,0
IBE.MC,D,20071004,000000,10.37,10.41,10.30,10.35,16989800,0
IBE.MC,D,20071005,000000,10.34,10.52,10.28,10.51,19506700,0
IBE.MC,D,20071008,000000,10.60,10.65,10.48,10.51,11390200,0
IBE.MC,D,20071009,000000,10.55,10.95,10.53,10.81,34187700,0
IBE.MC,D,20071010,000000,10.84,10.93,10.75,10.80,19663200,0
IBE.MC,D,20071011,000000,10.77,10.86,10.71,10.78,15869900,0
IBE.MC,D,20071012,000000,10.75,10.78,10.60,10.77,17628900,0
IBE.MC,D,20071015,000000,10.76,10.82,10.64,10.66,18978600,0
IBE.MC,D,20071016,000000,10.71,10.83,10.63,10.78,26330700,0
IBE.MC,D,20071017,000000,10.80,10.93,10.68,10.85,20777500,0
IBE.MC,D,20071018,000000,10.88,11.09,10.86,11.03,43581200,0
IBE.MC,D,20071019,000000,10.88,11.23,10.88,11.07,49655800,0
IBE.MC,D,20071022,000000,10.90,11.00,10.82,10.91,27798300,0
IBE.MC,D,20071023,000000,10.96,11.09,10.86,11.01,29167500,0
IBE.MC,D,20071024,000000,10.98,11.08,10.78,10.86,29605400,0
IBE.MC,D,20071025,000000,11.00,11.00,10.86,10.95,25533600,0
IBE.MC,D,20071026,000000,10.95,11.05,10.85,11.02,27783400,0
IBE.MC,D,20071029,000000,11.06,11.10,11.00,11.07,19072800,0
IBE.MC,D,20071030,000000,11.02,11.21,11.01,11.15,27664500,0
IBE.MC,D,20071031,000000,11.20,11.26,11.10,11.11,29665200,0
IBE.MC,D,20071101,000000,11.11,11.32,11.11,11.18,28428900,0
IBE.MC,D,20071102,000000,11.19,11.37,11.16,11.25,24273300,0
IBE.MC,D,20071105,000000,11.14,11.42,11.14,11.36,23222800,0
IBE.MC,D,20071106,000000,11.45,11.64,11.40,11.60,38520900,0
IBE.MC,D,20071107,000000,11.62,11.78,11.57,11.68,34901200,0
IBE.MC,D,20071108,000000,11.56,11.96,11.56,11.90,42130300,0
IBE.MC,D,20071109,000000,11.90,12.03,11.86,11.88,31485000,0
IBE.MC,D,20071112,000000,11.81,11.88,11.65,11.72,31740100,0
IBE.MC,D,20071113,000000,11.64,11.67,11.47,11.55,36909200,0
IBE.MC,D,20071114,000000,11.57,11.63,11.37,11.53,33688100,0
IBE.MC,D,20071115,000000,11.52,11.63,11.44,11.56,34606500,0
IBE.MC,D,20071116,000000,11.49,11.72,11.47,11.65,27875100,0
IBE.MC,D,20071119,000000,11.63,11.78,11.55,11.59,22023800,0
IBE.MC,D,20071120,000000,11.66,11.74,11.56,11.65,26438500,0
IBE.MC,D,20071121,000000,11.63,11.63,11.34,11.39,48066400,0
IBE.MC,D,20071122,000000,11.45,11.50,11.35,11.42,19814300,0
IBE.MC,D,20071123,000000,11.45,11.45,11.31,11.40,19065100,0
IBE.MC,D,20071126,000000,11.49,11.55,11.40,11.44,27897800,0
IBE.MC,D,20071127,000000,11.43,11.44,11.18,11.26,137948100,0
IBE.MC,D,20071128,000000,11.26,11.29,10.98,11.12,57470400,0
IBE.MC,D,20071129,000000,11.18,11.27,11.00,11.26,26866400,0
IBE.MC,D,20071130,000000,11.22,11.34,11.16,11.27,31052200,0
IBE.MC,D,20071203,000000,11.34,11.34,11.11,11.18,19507800,0
IBE.MC,D,20071204,000000,11.06,11.23,11.01,11.15,68313200,0
IBE.MC,D,20071205,000000,11.24,11.24,10.96,11.08,66798700,0
IBE.MC,D,20071206,000000,11.12,11.13,10.92,11.02,32002400,0
IBE.MC,D,20071207,000000,11.06,11.06,10.97,10.99,23433500,0
IBE.MC,D,20071210,000000,10.85,10.90,10.69,10.74,43116600,0
IBE.MC,D,20071211,000000,10.78,10.95,10.74,10.90,46262000,0
IBE.MC,D,20071212,000000,10.85,10.97,10.78,10.91,33954000,0
IBE.MC,D,20071213,000000,10.86,10.89,10.56,10.61,55411600,0
IBE.MC,D,20071214,000000,10.68,10.75,10.55,10.63,48777700,0
IBE.MC,D,20071217,000000,10.56,10.65,10.51,10.55,31654900,0
IBE.MC,D,20071218,000000,10.51,10.62,10.49,10.51,35649200,0
IBE.MC,D,20071219,000000,10.52,10.62,10.41,10.52,66463900,0
IBE.MC,D,20071220,000000,10.52,10.65,10.42,10.49,72202400,0
IBE.MC,D,20071221,000000,10.61,10.62,10.44,10.49,106118900,0
IBE.MC,D,20071224,000000,10.49,10.49,10.49,10.49,000,0
IBE.MC,D,20071225,000000,10.49,10.49,10.49,10.49,000,0
IBE.MC,D,20071226,000000,10.49,10.49,10.49,10.49,000,0
IBE.MC,D,20071227,000000,10.60,10.60,10.38,10.44,107552800,0
IBE.MC,D,20071228,000000,10.44,10.49,10.31,10.40,30347000,0
IBE.MC,D,20071231,000000,10.40,10.40,10.40,10.40,000,0
IBE.MC,D,20080101,000000,10.40,10.40,10.40,10.40,000,0
IBE.MC,D,20080102,000000,10.29,10.36,10.11,10.15,25992200,0
IBE.MC,D,20080103,000000,10.09,10.32,10.08,10.24,49960200,0
IBE.MC,D,20080104,000000,10.20,10.53,10.20,10.37,81340100,0
IBE.MC,D,20080107,000000,10.43,10.59,10.38,10.55,104184200,0
IBE.MC,D,20080108,000000,10.68,10.80,10.58,10.62,75468700,0
IBE.MC,D,20080109,000000,10.69,10.80,10.55,10.70,76833100,0
IBE.MC,D,20080110,000000,10.79,10.85,10.60,10.66,79637300,0
IBE.MC,D,20080111,000000,10.63,10.70,10.38,10.44,61656000,0
IBE.MC,D,20080114,000000,10.39,10.48,10.29,10.37,58882000,0
IBE.MC,D,20080115,000000,10.30,10.42,10.03,10.05,57703100,0
IBE.MC,D,20080116,000000,10.00,10.04,9.59,9.84,68611800,0
IBE.MC,D,20080117,000000,10.00,10.10,9.87,9.97,46487900,0
IBE.MC,D,20080118,000000,9.98,10.12,9.72,9.78,59102700,0
IBE.MC,D,20080121,000000,9.59,9.70,8.55,8.55,74696500,0
IBE.MC,D,20080122,000000,7.88,8.47,7.85,8.36,92972400,0
IBE.MC,D,20080123,000000,8.52,8.79,7.55,7.79,79415100,0
IBE.MC,D,20080124,000000,8.51,9.09,8.28,9.09,92905200,0
IBE.MC,D,20080125,000000,9.22,9.67,9.13,9.34,93529300,0
IBE.MC,D,20080128,000000,9.16,9.21,8.96,9.13,49137900,0
IBE.MC,D,20080129,000000,9.15,9.34,9.05,9.23,31024300,0
IBE.MC,D,20080130,000000,9.90,9.98,9.40,9.56,83202800,0
IBE.MC,D,20080131,000000,9.83,10.33,9.72,10.18,118166300,0
IBE.MC,D,20080201,000000,10.64,10.68,10.31,10.36,60285000,0
IBE.MC,D,20080204,000000,10.57,10.63,10.03,10.22,47124500,0
IBE.MC,D,20080205,000000,10.16,10.38,9.75,9.85,51840700,0
IBE.MC,D,20080206,000000,10.04,10.27,9.91,10.20,44508400,0
IBE.MC,D,20080207,000000,10.19,10.32,9.94,10.12,37861200,0
IBE.MC,D,20080208,000000,10.06,10.18,9.90,10.09,35434300,0
IBE.MC,D,20080211,000000,10.14,10.42,10.06,10.20,37311100,0
IBE.MC,D,20080212,000000,10.29,10.44,10.18,10.44,34312700,0
IBE.MC,D,20080213,000000,10.38,10.44,10.25,10.33,37782600,0
IBE.MC,D,20080214,000000,10.45,10.53,10.25,10.34,30862500,0
IBE.MC,D,20080215,000000,10.40,10.48,10.10,10.20,33766300,0
IBE.MC,D,20080218,000000,10.29,10.49,10.25,10.37,23960000,0
IBE.MC,D,20080219,000000,10.38,10.40,10.13,10.27,33065300,0
IBE.MC,D,20080220,000000,10.20,10.34,10.08,10.17,42625500,0
IBE.MC,D,20080221,000000,10.11,10.19,9.97,10.01,32814300,0
IBE.MC,D,20080222,000000,9.93,9.98,9.68,9.82,33711400,0
IBE.MC,D,20080225,000000,9.86,9.91,9.52,9.66,38401400,0
IBE.MC,D,20080226,000000,9.69,9.93,9.61,9.85,26759300,0
IBE.MC,D,20080227,000000,9.83,9.88,9.66,9.84,21421600,0
IBE.MC,D,20080228,000000,9.76,9.85,9.64,9.68,24443500,0
IBE.MC,D,20080229,000000,9.58,9.74,9.52,9.60,49396900,0
IBE.MC,D,20080303,000000,9.48,9.49,9.30,9.34,27634100,0
IBE.MC,D,20080304,000000,9.43,9.72,9.40,9.48,41428300,0
IBE.MC,D,20080305,000000,9.55,9.87,9.52,9.81,35250500,0
IBE.MC,D,20080306,000000,9.89,10.29,9.82,9.98,51070100,0
IBE.MC,D,20080307,000000,9.96,10.21,9.83,9.92,45344700,0
IBE.MC,D,20080310,000000,10.15,10.28,9.91,10.04,39649000,0
IBE.MC,D,20080311,000000,10.27,10.70,10.20,10.59,66849000,0
IBE.MC,D,20080312,000000,10.67,10.75,10.32,10.38,40978200,0
IBE.MC,D,20080313,000000,10.25,10.84,10.18,10.64,67252900,0
IBE.MC,D,20080314,000000,10.59,10.66,10.30,10.46,40509000,0
IBE.MC,D,20080317,000000,10.12,10.45,10.12,10.19,42044100,0
IBE.MC,D,20080318,000000,10.40,10.46,10.23,10.41,30319200,0
IBE.MC,D,20080319,000000,10.48,10.50,10.05,10.17,30570400,0
IBE.MC,D,20080320,000000,10.07,10.29,10.07,10.17,40544000,0
IBE.MC,D,20080321,000000,10.17,10.17,10.17,10.17,000,0
IBE.MC,D,20080324,000000,10.17,10.17,10.17,10.17,000,0
IBE.MC,D,20080325,000000,10.64,10.64,10.41,10.50,30240100,0
IBE.MC,D,20080326,000000,10.43,10.50,10.34,10.41,31133800,0
IBE.MC,D,20080327,000000,10.31,10.52,10.30,10.33,26178000,0
IBE.MC,D,20080328,000000,10.37,10.38,10.08,10.11,25820500,0
IBE.MC,D,20080331,000000,10.03,10.10,9.79,9.82,38239100,0
IBE.MC,D,20080401,000000,9.86,10.05,9.59,10.01,41736500,0
IBE.MC,D,20080402,000000,10.02,10.08,9.75,9.92,31440300,0
IBE.MC,D,20080403,000000,9.88,9.93,9.66,9.76,32742500,0
IBE.MC,D,20080404,000000,9.72,9.96,9.72,9.95,112211800,0
IBE.MC,D,20080407,000000,9.99,10.00,9.70,9.75,32331800,0
IBE.MC,D,20080408,000000,9.77,9.77,9.57,9.67,23334000,0
IBE.MC,D,20080409,000000,9.60,9.61,9.36,9.41,41510000,0
IBE.MC,D,20080410,000000,9.37,9.57,9.32,9.53,27610100,0
IBE.MC,D,20080411,000000,9.54,9.64,9.22,9.26,27768200,0
IBE.MC,D,20080414,000000,9.22,9.28,9.14,9.22,22798700,0
IBE.MC,D,20080415,000000,9.25,9.53,9.19,9.53,28474500,0
IBE.MC,D,20080416,000000,9.62,9.62,9.45,9.62,20009100,0
IBE.MC,D,20080417,000000,9.69,9.74,9.53,9.58,16401100,0
IBE.MC,D,20080418,000000,9.65,9.87,9.59,9.87,25524400,0
IBE.MC,D,20080421,000000,9.84,9.84,9.55,9.56,31511900,0
IBE.MC,D,20080422,000000,9.52,9.59,9.38,9.39,27305200,0
IBE.MC,D,20080423,000000,9.39,9.56,9.39,9.55,25233300,0
IBE.MC,D,20080424,000000,9.59,9.62,9.36,9.60,22457100,0
IBE.MC,D,20080425,000000,9.61,9.68,9.51,9.57,22447300,0
IBE.MC,D,20080428,000000,9.50,9.65,9.50,9.62,14304100,0
IBE.MC,D,20080429,000000,9.55,9.60,9.35,9.38,26669500,0
IBE.MC,D,20080430,000000,9.39,9.42,9.23,9.41,21594300,0
IBE.MC,D,20080502,000000,9.48,9.56,9.39,9.49,19406700,0
IBE.MC,D,20080505,000000,9.49,9.52,9.40,9.47,10378000,0
IBE.MC,D,20080506,000000,9.45,9.47,9.26,9.34,22561100,0
IBE.MC,D,20080507,000000,9.35,9.43,9.33,9.35,22007100,0
IBE.MC,D,20080508,000000,9.28,9.46,9.26,9.41,23373000,0
IBE.MC,D,20080509,000000,9.36,9.40,9.20,9.36,20981000,0
IBE.MC,D,20080512,000000,9.40,9.58,9.33,9.54,21397800,0
IBE.MC,D,20080513,000000,9.59,9.76,9.56,9.63,27529400,0
IBE.MC,D,20080514,000000,9.69,9.84,9.64,9.82,27277000,0
IBE.MC,D,20080515,000000,9.80,9.80,9.68,9.77,17830100,0
IBE.MC,D,20080516,000000,9.83,9.84,9.54,9.58,29642800,0
IBE.MC,D,20080519,000000,9.55,9.83,9.55,9.83,22142400,0
IBE.MC,D,20080520,000000,9.75,9.79,9.59,9.66,18906200,0
IBE.MC,D,20080521,000000,9.72,9.79,9.45,9.49,27625200,0
IBE.MC,D,20080522,000000,9.41,9.51,9.32,9.47,32724800,0
IBE.MC,D,20080523,000000,9.48,9.48,9.23,9.24,27797700,0
IBE.MC,D,20080526,000000,9.23,9.37,9.23,9.37,12133100,0
IBE.MC,D,20080527,000000,9.40,9.44,9.23,9.35,23850500,0
IBE.MC,D,20080528,000000,9.38,9.42,9.16,9.23,37890900,0
IBE.MC,D,20080529,000000,9.33,9.40,9.18,9.22,40852800,0
IBE.MC,D,20080530,000000,9.24,9.32,9.18,9.28,27594900,0
IBE.MC,D,20080602,000000,9.30,9.31,8.86,8.94,44247000,0
IBE.MC,D,20080603,000000,9.01,9.18,8.86,9.16,31952800,0
IBE.MC,D,20080604,000000,9.12,9.17,8.98,9.14,21997100,0
IBE.MC,D,20080605,000000,9.10,9.22,8.95,8.98,24518800,0
IBE.MC,D,20080606,000000,9.06,9.12,8.69,8.75,31199800,0
IBE.MC,D,20080610,000000,8.72,8.88,8.69,8.78,33367400,0
IBE.MC,D,20080611,000000,8.81,9.02,8.72,8.75,39228100,0
IBE.MC,D,20080612,000000,8.78,9.08,8.73,9.03,47710100,0
IBE.MC,D,20080613,000000,9.01,9.22,8.87,9.15,32916200,0
IBE.MC,D,20080616,000000,9.14,9.24,8.91,8.97,37814300,0
IBE.MC,D,20080617,000000,8.97,9.03,8.90,8.90,35259700,0
IBE.MC,D,20080618,000000,8.90,8.95,8.65,8.77,35131300,0
IBE.MC,D,20080619,000000,8.70,9.02,8.70,8.84,53767800,0
IBE.MC,D,20080620,000000,8.86,8.91,8.49,8.56,60842800,0
IBE.MC,D,20080623,000000,8.63,8.68,8.47,8.60,24176400,0
IBE.MC,D,20080624,000000,8.62,8.67,8.30,8.37,28493600,0
IBE.MC,D,20080625,000000,8.38,8.60,8.38,8.60,40133800,0
IBE.MC,D,20080626,000000,8.57,8.59,8.42,8.42,33899800,0
IBE.MC,D,20080627,000000,8.40,8.51,8.28,8.47,35399200,0
IBE.MC,D,20080630,000000,8.46,8.51,8.33,8.51,27591100,0
IBE.MC,D,20080701,000000,8.45,8.48,8.04,8.12,34062700,0
IBE.MC,D,20080702,000000,8.11,8.25,8.08,8.20,37759800,0
IBE.MC,D,20080703,000000,8.09,8.47,7.98,8.44,53681200,0
IBE.MC,D,20080704,000000,8.52,8.75,8.29,8.63,34936300,0
IBE.MC,D,20080707,000000,8.80,9.33,8.76,9.30,96250800,0
IBE.MC,D,20080708,000000,9.11,9.28,8.30,8.45,69731000,0
IBE.MC,D,20080709,000000,8.70,8.75,8.36,8.68,72594400,0
IBE.MC,D,20080710,000000,8.59,8.60,8.39,8.41,28190800,0
IBE.MC,D,20080711,000000,8.47,8.50,8.07,8.15,39976400,0
IBE.MC,D,20080714,000000,8.16,8.30,8.14,8.18,21154200,0
IBE.MC,D,20080715,000000,8.10,8.15,7.78,7.88,41291500,0
IBE.MC,D,20080716,000000,7.88,8.12,7.88,8.07,30700900,0
IBE.MC,D,20080717,000000,8.23,8.52,8.21,8.45,46123300,0
IBE.MC,D,20080718,000000,8.45,8.69,8.35,8.68,34182700,0
IBE.MC,D,20080721,000000,8.64,8.69,8.33,8.34,36807100,0
IBE.MC,D,20080722,000000,8.33,8.37,8.13,8.24,27303900,0
IBE.MC,D,20080723,000000,8.40,8.42,8.25,8.40,23269500,0
IBE.MC,D,20080724,000000,8.43,8.46,7.96,8.02,35560600,0
IBE.MC,D,20080725,000000,7.98,8.07,7.86,7.98,21911900,0
IBE.MC,D,20080728,000000,7.98,8.10,7.93,7.99,12660800,0
IBE.MC,D,20080729,000000,8.02,8.11,7.94,8.08,21694600,0
IBE.MC,D,20080730,000000,8.28,8.62,8.19,8.51,52599500,0
IBE.MC,D,20080731,000000,8.68,8.90,8.64,8.76,58126300,0
IBE.MC,D,20080801,000000,8.73,9.02,8.40,8.41,38339500,0
IBE.MC,D,20080804,000000,8.52,8.52,8.31,8.37,15257200,0
IBE.MC,D,20080805,000000,8.50,8.56,8.37,8.48,27826900,0
IBE.MC,D,20080806,000000,8.53,8.54,8.23,8.38,28444200,0
IBE.MC,D,20080807,000000,8.27,8.55,8.27,8.48,16978500,0
IBE.MC,D,20080808,000000,8.48,8.58,8.39,8.52,16510300,0
IBE.MC,D,20080811,000000,8.56,8.62,8.45,8.61,15245400,0
IBE.MC,D,20080812,000000,8.60,8.60,8.43,8.51,16039200,0
IBE.MC,D,20080813,000000,8.46,8.66,8.32,8.32,24621000,0
IBE.MC,D,20080814,000000,8.35,8.42,8.20,8.24,25737800,0
IBE.MC,D,20080815,000000,8.24,8.27,8.13,8.20,26711000,0
IBE.MC,D,20080818,000000,8.14,8.28,8.01,8.18,18277800,0
IBE.MC,D,20080819,000000,8.05,8.11,8.00,8.00,22867600,0
IBE.MC,D,20080820,000000,8.04,8.09,7.93,8.06,17969600,0
IBE.MC,D,20080821,000000,8.05,8.05,7.90,7.93,14541100,0
IBE.MC,D,20080822,000000,7.93,8.14,7.93,8.12,13743000,0
IBE.MC,D,20080825,000000,8.11,8.11,7.99,7.99,7736300,0
IBE.MC,D,20080826,000000,7.98,8.16,7.89,8.14,20260600,0
IBE.MC,D,20080827,000000,8.20,8.24,8.05,8.20,9917100,0
IBE.MC,D,20080828,000000,8.16,8.29,8.05,8.28,16680100,0
IBE.MC,D,20080829,000000,8.32,8.32,8.19,8.24,17541800,0
IBE.MC,D,20080901,000000,8.16,8.36,8.13,8.25,13041000,0
IBE.MC,D,20080902,000000,8.26,8.36,8.18,8.36,18898500,0
IBE.MC,D,20080903,000000,8.30,8.39,8.19,8.24,17674800,0
IBE.MC,D,20080904,000000,8.27,8.28,7.92,7.96,24423600,0
IBE.MC,D,20080905,000000,7.96,7.96,7.41,7.48,67735800,0
IBE.MC,D,20080908,000000,7.70,7.88,7.65,7.83,29996200,0
IBE.MC,D,20080909,000000,7.75,7.83,7.47,7.52,33139000,0
IBE.MC,D,20080910,000000,7.50,7.52,7.15,7.29,47135500,0
IBE.MC,D,20080911,000000,7.28,7.37,7.20,7.31,25341400,0
IBE.MC,D,20080912,000000,7.39,7.58,7.34,7.55,28092400,0
IBE.MC,D,20080915,000000,7.25,7.42,7.06,7.20,41776000,0
IBE.MC,D,20080916,000000,7.10,7.23,6.85,7.07,49143400,0
IBE.MC,D,20080917,000000,7.14,7.22,6.97,6.97,27835400,0
IBE.MC,D,20080918,000000,6.97,7.11,6.82,6.88,36634200,0
IBE.MC,D,20080919,000000,7.19,7.34,7.01,7.27,77093400,0
IBE.MC,D,20080922,000000,7.27,7.32,7.01,7.06,38206500,0
IBE.MC,D,20080923,000000,7.16,7.24,6.99,7.12,31125500,0
IBE.MC,D,20080924,000000,7.31,7.33,7.15,7.17,24576200,0
IBE.MC,D,20080925,000000,7.16,7.60,7.16,7.54,31024600,0
IBE.MC,D,20080926,000000,7.50,7.62,7.41,7.46,27359100,0
IBE.MC,D,20080929,000000,7.45,7.46,7.12,7.13,23996100,0
IBE.MC,D,20080930,000000,7.04,7.18,6.81,7.14,40770900,0
IBE.MC,D,20081001,000000,7.13,7.37,7.04,7.33,30570500,0
IBE.MC,D,20081002,000000,7.33,7.42,7.11,7.14,30253900,0
IBE.MC,D,20081003,000000,7.18,7.40,7.01,7.35,30795500,0
IBE.MC,D,20081006,000000,7.11,7.13,6.78,6.79,40849200,0
IBE.MC,D,20081007,000000,6.93,7.05,6.66,6.78,41273500,0
IBE.MC,D,20081008,000000,6.52,6.89,6.15,6.31,62986200,0
IBE.MC,D,20081009,000000,6.44,6.45,5.62,5.77,61251200,0
IBE.MC,D,20081010,000000,5.20,5.50,4.91,5.16,83646700,0
IBE.MC,D,20081013,000000,5.66,6.16,5.44,6.13,75746600,0
IBE.MC,D,20081014,000000,6.49,6.68,6.16,6.39,56596100,0
IBE.MC,D,20081015,000000,6.30,6.36,5.72,5.86,51233100,0
IBE.MC,D,20081016,000000,5.40,5.93,5.30,5.48,53796800,0
IBE.MC,D,20081017,000000,5.90,5.98,5.57,5.90,46602700,0
IBE.MC,D,20081020,000000,6.10,6.35,6.00,6.23,42962600,0
IBE.MC,D,20081021,000000,6.44,6.44,5.93,6.02,33108400,0
IBE.MC,D,20081022,000000,5.83,5.99,5.50,5.52,48406600,0
IBE.MC,D,20081023,000000,5.70,5.77,5.16,5.53,46558100,0
IBE.MC,D,20081024,000000,5.25,5.37,4.96,5.30,57128300,0
IBE.MC,D,20081027,000000,5.00,5.19,4.92,4.94,49072600,0
IBE.MC,D,20081028,000000,5.11,5.18,4.85,4.99,67383100,0
IBE.MC,D,20081029,000000,5.35,5.46,5.14,5.25,86067900,0
IBE.MC,D,20081030,000000,5.35,5.44,5.26,5.37,42264700,0
IBE.MC,D,20081031,000000,5.37,5.66,5.10,5.63,43534100,0
IBE.MC,D,20081103,000000,5.57,5.85,5.56,5.82,35436000,0
IBE.MC,D,20081104,000000,5.80,6.19,5.77,6.19,50616700,0
IBE.MC,D,20081105,000000,6.14,6.35,6.02,6.25,51404000,0
IBE.MC,D,20081106,000000,5.90,6.08,5.70,5.70,48022800,0
IBE.MC,D,20081107,000000,5.76,5.99,5.58,5.88,32502000,0
IBE.MC,D,20081110,000000,6.09,6.22,5.96,6.00,29760300,0
IBE.MC,D,20081111,000000,5.86,5.96,5.73,5.73,31201300,0
IBE.MC,D,20081112,000000,5.90,5.91,5.52,5.55,36949900,0
IBE.MC,D,20081113,000000,5.54,5.69,5.38,5.59,31128500,0
IBE.MC,D,20081114,000000,5.82,5.93,5.71,5.79,35192800,0
IBE.MC,D,20081117,000000,5.73,5.84,5.52,5.63,29594600,0
IBE.MC,D,20081118,000000,5.63,5.74,5.44,5.74,27757300,0
